r gen percentile mean
46 11 95 0.705716046352193
46 12 50 0.133745872870431
46 12 90 0.756881075999378
46 12 95 0.903353057199211
46 13 50 0.384361218736008
46 13 90 0.808673125120493
46 13 95 0.846926279606486
46 14 50 0.404700738896753
46 14 90 0.713483339463732
46 14 95 0.782573650251346
46 15 50 0.394929690727452
46 15 90 0.685686811406321
46 15 95 0.747448231663596
46 16 50 0.190388444452964
46 16 90 0.681672978274707
46 16 95 0.761155613163775
46 17 50 0.178642408616827
46 17 90 0.546114292877614
46 17 95 0.644697863333913
46 18 50 0.222326079309525
46 18 90 0.619281282746816
46 18 95 0.691155338392913
46 19 50 NA
46 19 90 NA
46 19 95 NA
46 20 50 0.1659433777058
46 20 90 0.508707299429349
46 20 95 0.597017820906346
46 21 50 0.282593437006516
46 21 90 0.55424276877294
46 21 95 0.623729261220187
47 0 50 0.0260791850829948
47 0 90 0.127855811458215
47 0 95 0.191072164674028
47 1 50 0.0442263233357918
47 1 90 0.254857684683175
47 1 95 0.385468401299347
47 2 50 0.0517068238490123
47 2 90 0.363168100642307
47 2 95 0.528898390326714
47 3 50 0.0520943064058953
47 3 90 0.372403880810137
47 3 95 0.55546295666765
47 4 50 0.0452793422485375
47 4 90 0.435788317452984
47 4 95 0.728449752831544
47 5 50 0.0447350139319533
47 5 90 0.38307964121888
47 5 95 0.704739715195648
47 6 50 0.0678644336540275
47 6 90 0.58170646193117
47 6 95 0.809781860964808
47 7 50 0.0644051548012932
47 7 90 0.535840661619647
47 7 95 0.819593014339391
47 8 50 0.0633765305932657
47 8 90 0.589543910316748
47 8 95 0.912368247694334
47 9 50 0.0763440914716743
47 9 90 0.660279087387033
47 9 95 0.896212833219412
47 10 50 0.0825710435171031
47 10 90 0.589809812751416
47 10 95 0.769171806390303
47 11 50 0.0850042038706635
47 11 90 0.790411716216277
47 11 95 0.88790360184704
47 12 50 0.0666320734363308
47 12 90 0.602971193345413
47 12 95 0.790078089210921
47 13 50 0.0633816227047477
47 13 90 0.698605139791091
47 13 95 0.869414417104634
47 14 50 0.0512388913014675
47 14 90 0.542124471587689
47 14 95 0.740368298550864
47 15 50 0.0601655067590326
47 15 90 0.679067422843392
47 15 95 0.890918728602552
47 16 50 0.0394350411974682
47 16 90 0.431879282677621
47 16 95 0.641797726313065
47 17 50 0.124921274853055
47 17 90 0.628267957851094
47 17 95 0.790554157814023
47 18 50 0.0743503466615595
47 18 90 0.55476279167585
47 18 95 0.66341933867668
47 19 50 0.158544796059098
47 19 90 0.517791618811291
47 19 95 0.5723362345094
47 20 50 0.0772286571237844
47 20 90 0.53071529070973
47 20 95 0.642270428241912
47 21 50 0.0698358888698869
47 21 90 0.538730093587627
47 21 95 0.637856610355364
48 0 50 0.0270054045175249
48 0 90 0.131715260916969
48 0 95 0.201756754288881
48 1 50 0.0387590315514561
48 1 90 0.202279970432259
48 1 95 0.304545291162139
48 2 50 0.0488806748271346
48 2 90 0.259757522476861
48 2 95 0.390613190375123
48 3 50 0.0539796500155876
48 3 90 0.3570773955058
48 3 95 0.551149022886155
48 4 50 0.0531480424285687
48 4 90 0.376102895291125
48 4 95 0.544630889408371
48 5 50 0.0547111415729873
48 5 90 0.473534420768261
48 5 95 0.645529461760362
48 6 50 0.0527888744164878
48 6 90 0.425304916122588
48 6 95 0.619334211312225
48 7 50 0.059776552121932
48 7 90 0.447036880821367
48 7 95 0.716592380071089
48 8 50 0.0632687993044342
48 8 90 0.516136384048338
48 8 95 0.790678394004185
48 9 50 0.0558124506833746
48 9 90 0.636683750289598
48 9 95 0.921826153056743
48 10 50 0.071140495178907
48 10 90 0.502147053998227
48 10 95 0.782438087046432
48 11 50 0.0829017927484452
48 11 90 0.586295999034955
48 11 95 0.758586900628874
48 12 50 0.0687018469417018
48 12 90 0.480331627405568
48 12 95 0.729484319328501
48 13 50 0.0700969133157868
48 13 90 0.792866233193614
48 13 95 0.917385161135161
48 14 50 0.0726942808784592
48 14 90 0.718622765065043
48 14 95 0.847501025754521
48 15 50 0.0606163366655525
48 15 90 0.718255677491604
48 15 95 0.885438570218976
48 16 50 0.0557189618736248
48 16 90 0.627613908454669
48 16 95 0.750032003098953
48 17 50 0.0713829606189182
48 17 90 0.787488044363044
48 17 95 0.825081018518518
48 18 50 0.0653505587488581
48 18 90 0.708435794573013
48 18 95 0.807470346591587
48 19 50 0.132483466667412
48 19 90 0.700545761782974
48 19 95 0.87013875626008
48 20 50 0.0797425765156743
48 20 90 0.437561716823731
48 20 95 0.6167273714399
48 21 50 0.136273938923395
48 21 90 0.701570554507427
48 21 95 0.836862732561938
49 0 50 0.0280075758139541
49 0 90 0.13664935318223
49 0 95 0.197803427982312
49 1 50 0.0375398592789296
49 1 90 0.221257255560307
49 1 95 0.345172909331184
49 2 50 0.044073964531378
49 2 90 0.318309123822087
49 2 95 0.465948352857601
49 3 50 0.0478461991119314
49 3 90 0.299569012919227
49 3 95 0.462586636914644
49 4 50 0.0495468251256379
49 4 90 0.351402878072644
49 4 95 0.578570964169663
49 5 50 0.0549907973672069
49 5 90 0.410543531414287
49 5 95 0.665974783458251
49 6 50 0.0522510952350337
49 6 90 0.384052404717657
49 6 95 0.617061292200226
49 7 50 0.0509584444168897
49 7 90 0.449855615488976
49 7 95 0.705970582733101
49 8 50 0.0478623308622299
49 8 90 0.449146858606377
49 8 95 0.701865921412104
49 9 50 0.0506259021880717
49 9 90 0.423989390637829
49 9 95 0.694629182593579
49 10 50 0.0585144984259679
49 10 90 0.478928814191222
49 10 95 0.790792387347401
49 11 50 0.0639893738885094
49 11 90 0.572466889571868
49 11 95 0.776852178322767
49 12 50 0.058151052992216
49 12 90 0.531840482424354
49 12 95 0.918098818474758
49 13 50 0.0596549972786881
49 13 90 0.674596881753817
49 13 95 0.845340596366138
49 14 50 0.0817318962929002
49 14 90 0.697673544648404
49 14 95 0.825763186976422
49 15 50 0.109161743267288
49 15 90 0.524477107852346
49 15 95 0.71222242329426
49 16 50 0.0829451608009456
49 16 90 0.684380975634846
49 16 95 0.85506223553595
49 17 50 0.0890162639754795
49 17 90 0.584671144098665
49 17 95 0.785482101980263
49 18 50 0.105675532178764
49 18 90 0.756689739909849
49 18 95 0.861273731552264
49 19 50 0.126307977204538
49 19 90 0.716452116723856
49 19 95 0.850611526155004
49 20 50 0.0696419055677112
49 20 90 0.710781911075977
49 20 95 0.817242494774642
49 21 50 0.117940233860529
49 21 90 0.758259188293977
49 21 95 0.825339178540795
50 0 50 0.027621744255656
50 0 90 0.13564728851049
50 0 95 0.195540588998714
50 1 50 0.0416513826951962
50 1 90 0.255601253659358
50 1 95 0.379467480087556
50 2 50 0.0515467478526483
50 2 90 0.333261563241204
50 2 95 0.504895816543564
50 3 50 0.0465582722266176
50 3 90 0.41714573172501
50 3 95 0.616681234375105
50 4 50 0.0753647279858308
50 4 90 0.544416076122971
50 4 95 0.837431329000264
50 5 50 0.0593924499995724
50 5 90 0.498609007796362
50 5 95 0.799698915831914
50 6 50 0.0529752809914832
50 6 90 0.468957790342013
50 6 95 0.635384335644897
50 7 50 0.060429134576498
50 7 90 0.470024980889498
50 7 95 0.739510987023415
50 8 50 0.0613793383661246
50 8 90 0.537998054056237
50 8 95 0.847911271274106
50 9 50 0.0535330085707369
50 9 90 0.523162134927161
50 9 95 0.834749316393224
50 10 50 0.0605273703634716
50 10 90 0.553578289442946
50 10 95 0.782947260144166
50 11 50 0.057606865557617
50 11 90 0.474909806861239
50 11 95 0.78495370562586
50 12 50 0.104526678743426
50 12 90 0.700066800435589
50 12 95 0.900998844513882
50 13 50 0.102828186927452
50 13 90 0.780524359835863
50 13 95 0.9387828835681
50 14 50 0.139741529020453
50 14 90 0.620593698125214
50 14 95 0.796515412833581
50 15 50 0.221610041569677
50 15 90 0.73017088790297
50 15 95 0.834358117387588
50 16 50 0.112043626462416
50 16 90 0.507064995805511
50 16 95 0.632300947749188
50 17 50 0.0872602640009438
50 17 90 0.51912351600119
50 17 95 0.76361388676978
50 18 50 0.0714801193938065
50 18 90 0.510865347678849
50 18 95 0.700622535147707
50 19 50 0.0658033185233389
50 19 90 0.623503279445144
50 19 95 0.733465419167098
50 20 50 0.130230392480246
50 20 90 0.504996975771327
50 20 95 0.630961157874521
50 21 50 0.0576206349716721
50 21 90 0.459970196783373
50 21 95 0.559770164966526
51 0 50 0.0289722931421314
51 0 90 0.135980040658253
51 0 95 0.194227454676604
51 1 50 0.0421615857115271
51 1 90 0.256973845262352
51 1 95 0.37707153086347
51 2 50 0.0429504336286157
51 2 90 0.32822761079992
51 2 95 0.484045979763272
51 3 50 0.0602506076951048
51 3 90 0.476164049445422
51 3 95 0.633324673601827
51 4 50 0.0698951519146269
51 4 90 0.440195854869768
51 4 95 0.654576435632937
51 5 50 0.0545525892718903
51 5 90 0.45323470362801
51 5 95 0.691326911401864
51 6 50 0.0596640087507802
51 6 90 0.597739427514917
51 6 95 0.830013393469276
51 7 50 0.0568679781743461
51 7 90 0.497547944724507
51 7 95 0.78937766851376
51 8 50 0.0700126507252308
51 8 90 0.559491085986239
51 8 95 0.872205091895978
51 9 50 0.0773862926690949
51 9 90 0.631262036821184
51 9 95 0.771527833508442
51 10 50 0.0659540047073879
51 10 90 0.698658906646957
51 10 95 0.909785818788795
51 11 50 0.0663879853867691
51 11 90 0.708444248880216
51 11 95 0.896524057539682
51 12 50 0.149743607841879
51 12 90 0.849938776501277
51 12 95 0.928513660484814
51 13 50 0.200384943072414
51 13 90 0.802113314961612
51 13 95 0.923836312561803
51 14 50 0.224553690522796
51 14 90 0.742568671102751
51 14 95 0.83529112322206
51 15 50 0.272821409124741
51 15 90 0.700900045323398
51 15 95 0.786985081373293
51 16 50 0.241559178134652
51 16 90 0.804708322355636
51 16 95 0.882426809544854
51 17 50 0.191041569720391
51 17 90 0.747920701703141
51 17 95 0.84867625994248
51 18 50 0.161586498287686
51 18 90 0.632239650539556
51 18 95 0.699014535404022
51 19 50 0.280753472717758
51 19 90 0.642853276597454
51 19 95 0.75997388028638
51 20 50 0.250721967494843
51 20 90 0.822220286846526
51 20 95 0.927640940524712
51 21 50 0.129286037957773
51 21 90 0.457098710037375
51 21 95 0.608073203754492
52 0 50 0.0260912093121853
52 0 90 0.126019245420358
52 0 95 0.188678729652772
52 1 50 0.0422108223271137
52 1 90 0.233092459877336
52 1 95 0.344513377356927
52 2 50 0.0459421796678031
52 2 90 0.276446219400941
52 2 95 0.424777240127275
52 3 50 0.0492270335485511
52 3 90 0.332913894098105
52 3 95 0.507795012946029
52 4 50 0.0512878195029645
52 4 90 0.376629629037663
52 4 95 0.578401551800843
52 5 50 0.0498734256041527
52 5 90 0.400322087711804
52 5 95 0.594841943531894
52 6 50 0.0705988438452992
52 6 90 0.644342507703396
52 6 95 0.887998324329731
52 7 50 0.0529701241964837
52 7 90 0.677335846151698
52 7 95 0.941851551226551
52 8 50 0.0677466819706619
52 8 90 0.639079543363639
52 8 95 0.907810245310245
52 9 50 0.0712680486867793
52 9 90 0.64945923635047
52 9 95 0.769588207308995
52 10 50 0.0634581482407533
52 10 90 0.71273503526958
52 10 95 0.867782605466429
52 11 50 0.0750271155980163
52 11 90 0.757438170489641
52 11 95 0.855922799626844
52 12 50 0.151703405440759
52 12 90 0.531987193601253
52 12 95 0.7291944737134
52 13 50 0.126061546108827
52 13 90 0.867297440398517
52 13 95 0.938591507177033
52 14 50 0.28347919584151
52 14 90 0.633407648493166
52 14 95 0.69246857600638
52 15 50 0.230814843618719
52 15 90 0.903015691402419
52 15 95 0.98995995423341
52 16 50 0.0910828016633273
52 16 90 0.582862970226486
52 16 95 0.698260110919019
52 17 50 0.166537892373091
52 17 90 0.565140607174101
52 17 95 0.656902485160819
52 18 50 0.247711505419553
52 18 90 0.673076593384256
52 18 95 0.738588914203272
52 19 50 0.287757204077537
52 19 90 0.790600723519538
52 19 95 0.875471128943523
52 20 50 NA
52 20 90 NA
52 20 95 NA
52 21 50 NA
52 21 90 NA
52 21 95 NA
53 0 50 0.0278010450831368
53 0 90 0.135509276493353
53 0 95 0.195785892667461
53 1 50 0.0345482109834647
53 1 90 0.221331285066731
53 1 95 0.319340880781953
53 2 50 0.0442963141834481
53 2 90 0.273887752693531
53 2 95 0.41451102651339
53 3 50 0.0660569713679348
53 3 90 0.378241547575518
53 3 95 0.604858688741074
53 4 50 0.0540128942588897
53 4 90 0.443029419479314
53 4 95 0.703739046900811
53 5 50 0.079537636951467
53 5 90 0.515325577079102
53 5 95 0.753472495050044
53 6 50 0.0670667815142453
53 6 90 0.565813453441151
53 6 95 0.826029563392516
53 7 50 0.072308640424302
53 7 90 0.575907436796149
53 7 95 0.901810120313409
53 8 50 0.084952556662762
53 8 90 0.589601098812345
53 8 95 0.842209305440134
53 9 50 0.0729601369379163
53 9 90 0.590837794297008
53 9 95 0.827514785524257
53 10 50 0.0819543055031072
53 10 90 0.639914118668766
53 10 95 0.812483134356802
53 11 50 0.0689610984151471
53 11 90 0.819931364358609
53 11 95 0.887174838369691
53 12 50 0.0593173982879865
53 12 90 0.664212619822742
53 12 95 0.860121608106805
53 13 50 0.0441552189215103
53 13 90 0.630981478733231
53 13 95 0.860085227272727
53 14 50 0.0574882090295427
53 14 90 0.701174595332204
53 14 95 0.831991124018777
53 15 50 0.0838334131334472
53 15 90 0.576227800875986
53 15 95 0.703120421328406
53 16 50 0.0891035332897461
53 16 90 0.706478041388749
53 16 95 0.813281449677999
53 17 50 0.0714786263944786
53 17 90 0.557220358857103
53 17 95 0.630953190247405
53 18 50 0.116457203950927
53 18 90 0.540748973154626
53 18 95 0.672133332087776
53 19 50 0.124171404208283
53 19 90 0.513172569752539
53 19 95 0.585702262100799
53 20 50 0.0629282032734718
53 20 90 0.411091167996539
53 20 95 0.51939289663874
53 21 50 0.172410242368796
53 21 90 0.625848409192399
53 21 95 0.679527086544616
54 0 50 0.0273395983999107
54 0 90 0.125860732954721
54 0 95 0.175709328639793
54 1 50 0.0436120779324136
54 1 90 0.25734529657358
54 1 95 0.41788806533936
54 2 50 0.0597921082041741
54 2 90 0.395482149697721
54 2 95 0.575957062488861
54 3 50 0.054819595033908
54 3 90 0.489640336951109
54 3 95 0.751218487466909
54 4 50 0.0600637649812547
54 4 90 0.522884468773427
54 4 95 0.77135964283634
54 5 50 0.062782050193133
54 5 90 0.521149454913042
54 5 95 0.872468646549529
54 6 50 0.0592263137617692
54 6 90 0.507014470435491
54 6 95 0.88791185361909
54 7 50 0.0538154244911547
54 7 90 0.529567561326028
54 7 95 0.841167364649745
54 8 50 0.0782492356687145
54 8 90 0.541250225003611
54 8 95 0.897088945005611
54 9 50 0.0635128637526174
54 9 90 0.465130228572843
54 9 95 0.731632658738456
54 10 50 0.0543078449283981
54 10 90 0.555038712853563
54 10 95 0.815829691625453
54 11 50 0.0425849719184959
54 11 90 0.700851045473051
54 11 95 0.852723849826578
54 12 50 0.0434984351601154
54 12 90 0.368052674729461
54 12 95 0.505159792127838
54 13 50 0.0789599912587512
54 13 90 0.445615257641607
54 13 95 0.700417737799746
54 14 50 0.0586559152348626
54 14 90 0.566418071742013
54 14 95 0.677048658478728
54 15 50 0.074881739958905
54 15 90 0.564112266709314
54 15 95 0.759528291492424
54 16 50 0.126803774293763
54 16 90 0.705968988293697
54 16 95 0.781883392555329
54 17 50 0.0540272594219306
54 17 90 0.39586991643132
54 17 95 0.55327069014682
54 18 50 0.075998697469454
54 18 90 0.40859899605772
54 18 95 0.58724840581934
54 19 50 0.111286715337103
54 19 90 0.501553616793213
54 19 95 0.715337073723206
54 20 50 0.0766594148196417
54 20 90 0.483625597871485
54 20 95 0.514644650582539
54 21 50 0.063740470975315
54 21 90 0.555946514999974
54 21 95 0.723761462088938
55 0 50 0.0285856795653928
55 0 90 0.135231201117993
55 0 95 0.201600121399607
55 1 50 0.0396395766931481
55 1 90 0.237466395116632
55 1 95 0.366892816712563
55 2 50 0.0580083817239306
55 2 90 0.324347613199158
55 2 95 0.477439670660363
55 3 50 0.0506300854848068
55 3 90 0.335586660175566
55 3 95 0.502636428377618
55 4 50 0.0578511997181027
55 4 90 0.333839905738161
55 4 95 0.471595143067282
55 5 50 0.0490705931495405
55 5 90 0.347573085304863
55 5 95 0.537083444006709
55 6 50 0.0544509026828356
55 6 90 0.376971910879068
55 6 95 0.577059477990549
55 7 50 0.0568471125066618
55 7 90 0.415716405107295
55 7 95 0.643192494275215
55 8 50 0.0633231677614033
55 8 90 0.464512420979343
55 8 95 0.770969387817166
55 9 50 0.0635756826801789
55 9 90 0.591405930112667
55 9 95 0.845850293911924
55 10 50 0.0655725679753522
55 10 90 0.533568685360447
55 10 95 0.722581714371911
55 11 50 0.053038976392557
55 11 90 0.43751126897366
55 11 95 0.720116345419616
55 12 50 0.0563576683920703
55 12 90 0.737725545733631
55 12 95 0.970846861471861
55 13 50 0.0731123793731059
55 13 90 0.730700604464178
55 13 95 0.865017836691338
55 14 50 0.059094644877103
55 14 90 0.748976020008496
55 14 95 0.920986840672455
55 15 50 0.0894597855719632
55 15 90 0.670543601585951
55 15 95 0.772167870686696
55 16 50 0.0868691880255297
55 16 90 0.701620778285928
55 16 95 0.898380761103975
55 17 50 0.104696828120475
55 17 90 0.564696550082779
55 17 95 0.72708196113527
55 18 50 0.104578434083976
55 18 90 0.728707153391246
55 18 95 0.846467952993207
55 19 50 0.117045330883004
55 19 90 0.682882420408508
55 19 95 0.824323654850112
55 20 50 0.159529269715457
55 20 90 0.774150731296743
55 20 95 0.865325271379895
55 21 50 0.0950980485070365
55 21 90 0.701640038313043
55 21 95 0.832694581432425
56 0 50 0.0272438408801551
56 0 90 0.126794985617472
56 0 95 0.193139203634196
56 1 50 0.0414649600132202
56 1 90 0.22758554465909
56 1 95 0.336081916161287
56 2 50 0.0486411971661921
56 2 90 0.307428434018562
56 2 95 0.446589229890069
56 3 50 0.0550499496211613
56 3 90 0.402202676377418
56 3 95 0.604325174693829
56 4 50 0.0597739595542527
56 4 90 0.481038371903913
56 4 95 0.705388604950078
56 5 50 0.0561642728404742
56 5 90 0.463829568395291
56 5 95 0.741546035220107
56 6 50 0.0699102418336165
56 6 90 0.494433433213933
56 6 95 0.685389076635194
56 7 50 0.0616595611663504
56 7 90 0.515673133186125
56 7 95 0.713520351705122
56 8 50 0.0505177624434512
56 8 90 0.615314589959287
56 8 95 0.832679548632781
56 9 50 0.0432091435879167
56 9 90 0.509936935509029
56 9 95 0.803518140319022
56 10 50 0.04170454103365
56 10 90 0.626740841288413
56 10 95 0.84937075062223
56 11 50 0.068226605213291
56 11 90 0.567654455205966
56 11 95 0.808075848228902
56 12 50 0.0482936752836992
56 12 90 0.450220007248252
56 12 95 0.638956670248044
56 13 50 0.0624062337587879
56 13 90 0.589129149298194
56 13 95 0.858803238367383
56 14 50 0.0795911870531759
56 14 90 0.514249255350154
56 14 95 0.738357323372686
56 15 50 0.0908056006167959
56 15 90 0.587883409286486
56 15 95 0.656767600120305
56 16 50 0.143538540093222
56 16 90 0.742024817990903
56 16 95 0.793015147086706
56 17 50 0.232333669322581
56 17 90 0.664637036421387
56 17 95 0.718255412395943
56 18 50 0.161388895182359
56 18 90 0.600821205741722
56 18 95 0.674164378905412
56 19 50 NA
56 19 90 NA
56 19 95 NA
56 20 50 0.262391327068185
56 20 90 0.681500634942972
56 20 95 0.745963001960486
56 21 50 0.124917726520188
56 21 90 0.347470244585435
56 21 95 0.392187792128901
57 0 50 0.0268496193056673
57 0 90 0.124580546185229
57 0 95 0.175962456282243
57 1 50 0.040333044993293
57 1 90 0.219637356078155
57 1 95 0.330097389023427
57 2 50 0.0492283206942397
57 2 90 0.344749414945376
57 2 95 0.497163510067052
57 3 50 0.0480931053791634
57 3 90 0.374577255067364
57 3 95 0.594137728498637
57 4 50 0.0692424523066155
57 4 90 0.41296095414
57 4 95 0.661065956889215
57 5 50 0.0691147156687606
57 5 90 0.588616132104909
57 5 95 0.861172566361227
57 6 50 0.0488722538354891
57 6 90 0.59769528812149
57 6 95 0.872967199780659
57 7 50 0.055603476944253
57 7 90 0.519179963713692
57 7 95 0.801232542975766
57 8 50 0.0650386749762928
57 8 90 0.685332586574667
57 8 95 0.866082121254299
57 9 50 0.0868149252910409
57 9 90 0.709821529164294
57 9 95 0.858256720536359
57 10 50 0.0559766339863937
57 10 90 0.724901277874091
57 10 95 0.849113425410147
57 11 50 0.0638967341469645
57 11 90 0.527632170490929
57 11 95 0.660904636735944
57 12 50 0.083963226727947
57 12 90 0.671052606338477
57 12 95 0.82009551346234
57 13 50 0.0889190693364082
57 13 90 0.541614963854891
57 13 95 0.738975255938367
57 14 50 0.0598164210394715
57 14 90 0.517799326016799
57 14 95 0.720255471048121
57 15 50 0.0526561355637937
57 15 90 0.48120174212494
57 15 95 0.713181768412746
57 16 50 0.0746284245372555
57 16 90 0.524887145455295
57 16 95 0.673718967708054
57 17 50 0.0584392785166884
57 17 90 0.52814923330152
57 17 95 0.683144726015149
57 18 50 0.0919396610076415
57 18 90 0.664374680271419
57 18 95 0.78914907053494
57 19 50 0.0654327327879549
57 19 90 0.448933536735903
57 19 95 0.564109007153509
57 20 50 0.133115860379765
57 20 90 0.503910817423582
57 20 95 0.597560899712019
57 21 50 0.157779717950676
57 21 90 0.571898215808062
57 21 95 0.6417147474932
58 0 50 0.0264927554726542
58 0 90 0.129223878176693
58 0 95 0.180999477176078
58 1 50 0.0382559580385052
58 1 90 0.238069665125561
58 1 95 0.343612154015558
58 2 50 0.0488946227760046
58 2 90 0.327332026622193
58 2 95 0.498969481980661
58 3 50 0.0457428289886273
58 3 90 0.367396147305399
58 3 95 0.588076620818411
58 4 50 0.0669399663036039
58 4 90 0.411492544636756
58 4 95 0.607224629216418
58 5 50 0.0638494922541363
58 5 90 0.511409833624508
58 5 95 0.811614517925792
58 6 50 0.050784805755793
58 6 90 0.53875300869836
58 6 95 0.800738522813843
58 7 50 0.0368352840302075
58 7 90 0.423688609103611
58 7 95 0.707793231188876
58 8 50 0.0455932982527728
58 8 90 0.593449420427903
58 8 95 0.905721872082166
58 9 50 0.0470430613298245
58 9 90 0.558875304313928
58 9 95 0.848601581716002
58 10 50 0.0521059332072974
58 10 90 0.515902296131555
58 10 95 0.82644902163764
58 11 50 0.0431858801927997
58 11 90 0.548335093511436
58 11 95 0.751636204675098
58 12 50 0.0730362894949485
58 12 90 0.618160641916454
58 12 95 0.756682752206063
58 13 50 0.0980331141070975
58 13 90 0.545690684125633
58 13 95 0.699688082082801
58 14 50 0.0796947138951556
58 14 90 0.531545942969262
58 14 95 0.669881219226434
58 15 50 0.213957092014683
58 15 90 0.756447397562512
58 15 95 0.867026797522108
58 16 50 0.137529212914019
58 16 90 0.527336530601396
58 16 95 0.61150480549297
58 17 50 0.135898506339493
58 17 90 0.670553571258273
58 17 95 0.739008415454456
58 18 50 0.172624140572654
58 18 90 0.702685991620113
58 18 95 0.744291272543907
58 19 50 0.0783667311600496
58 19 90 0.477709718441693
58 19 95 0.56845417369411
58 20 50 0.0800506527964318
58 20 90 0.519024793115548
58 20 95 0.586300855387473
58 21 50 0.165199971866527
58 21 90 0.45556590548899
58 21 95 0.52505355131451
59 0 50 0.0284044996192073
59 0 90 0.127453554185851
59 0 95 0.195496406504472
59 1 50 0.0462676602199202
59 1 90 0.263479113359756
59 1 95 0.399637913408123
59 2 50 0.0503158289527586
59 2 90 0.316561275622787
59 2 95 0.487720513167067
59 3 50 0.0521991062915986
59 3 90 0.355938962597508
59 3 95 0.531866115664767
59 4 50 0.0711939143330177
59 4 90 0.463945593284154
59 4 95 0.680578707884426
59 5 50 0.0678578004611042
59 5 90 0.443273423335078
59 5 95 0.654074894349756
59 6 50 0.0616838934594941
59 6 90 0.491334406597809
59 6 95 0.825241421800201
59 7 50 0.0771939967712027
59 7 90 0.475401249269049
59 7 95 0.683704943729704
59 8 50 0.0699971659857187
59 8 90 0.551515605649953
59 8 95 0.796512234701573
59 9 50 0.0715237723652775
59 9 90 0.575918537336931
59 9 95 0.816030198731437
59 10 50 0.0597482267605265
59 10 90 0.66007704309156
59 10 95 0.878989047218213
59 11 50 0.0576071294032803
59 11 90 0.563613354989874
59 11 95 0.697096674403732
59 12 50 0.0703471746221083
59 12 90 0.543895242195388
59 12 95 0.779468629401001
59 13 50 0.0659018340323235
59 13 90 0.491053733017006
59 13 95 0.675394046800984
59 14 50 0.0661743653458825
59 14 90 0.483926992998941
59 14 95 0.652622603605665
59 15 50 0.0639741981622198
59 15 90 0.535336902780262
59 15 95 0.770434501187452
59 16 50 0.115227826756188
59 16 90 0.822133383678915
59 16 95 0.899838241509622
59 17 50 0.0614756597039921
59 17 90 0.647274867104673
59 17 95 0.749859162259048
59 18 50 0.0795461643463602
59 18 90 0.703609905937566
59 18 95 0.767566581968756
59 19 50 0.0776135930240621
59 19 90 0.545837866446419
59 19 95 0.748039677792967
59 20 50 0.0511566935637908
59 20 90 0.496125545748541
59 20 95 0.694379408523043
59 21 50 0.0758778117305881
59 21 90 0.463656661402343
59 21 95 0.552120760249557
60 0 50 0.027848118381934
60 0 90 0.135960719180006
60 0 95 0.201682796968051
60 1 50 0.0413512295164243
60 1 90 0.271370166834724
60 1 95 0.411474448465855
60 2 50 0.0470047319556002
60 2 90 0.399036404532203
60 2 95 0.566406607980924
60 3 50 0.054612914408219
60 3 90 0.394295041100034
60 3 95 0.592677492263633
60 4 50 0.057446368643409
60 4 90 0.422990570382666
60 4 95 0.611066796021079
60 5 50 0.0446809207583826
60 5 90 0.41845137624032
60 5 95 0.575047314998856
60 6 50 0.0590212894679554
60 6 90 0.477325003709175
60 6 95 0.80480650092522
60 7 50 0.0565548683964028
60 7 90 0.512353159618666
60 7 95 0.706194166656922
60 8 50 0.0485390512947216
60 8 90 0.421829198854969
60 8 95 0.663969971151687
60 9 50 0.0484863906759338
60 9 90 0.483822533142832
60 9 95 0.665254391127043
60 10 50 0.0523517301924317
60 10 90 0.692605962481375
60 10 95 0.857907922623642
60 11 50 0.0554750878413095
60 11 90 0.611207528418795
60 11 95 0.824398680576202
60 12 50 0.0531186444396079
60 12 90 0.609723291863695
60 12 95 0.803628582503431
60 13 50 0.0688128481514056
60 13 90 0.680117738549434
60 13 95 0.799448973429952
60 14 50 0.0586708860381173
60 14 90 0.469515158708931
60 14 95 0.621483541929357
60 15 50 0.0949767169734757
60 15 90 0.394047030085945
60 15 95 0.549365934151822
60 16 50 0.187685313288644
60 16 90 0.613151374318999
60 16 95 0.767911233140252
60 17 50 0.101872264143852
60 17 90 0.640155591743947
60 17 95 0.786400956806307
60 18 50 0.08078230062993
60 18 90 0.390644282974383
60 18 95 0.515470820324582
60 19 50 0.109946999670493
60 19 90 0.522702174341863
60 19 95 0.76320694061831
60 20 50 0.0382829838801599
60 20 90 0.361280878969492
60 20 95 0.508694656953126
60 21 50 0.11920010008895
60 21 90 0.487680799298748
60 21 95 0.605580561561423
61 0 50 0.0265754973257344
61 0 90 0.127097465958602
61 0 95 0.192813575639957
61 1 50 0.0400983816797106
61 1 90 0.264308854327703
61 1 95 0.388055327680531
61 2 50 0.0475243899640689
61 2 90 0.311273433425378
61 2 95 0.477366214555535
61 3 50 0.0546639794172689
61 3 90 0.351576883484393
61 3 95 0.512330847151362
61 4 50 0.0528849782958566
61 4 90 0.375916285351639
61 4 95 0.592307767131533
61 5 50 0.0627434803920866
61 5 90 0.429123141691587
61 5 95 0.709132935271412
61 6 50 0.0580248541339728
61 6 90 0.43908178676111
61 6 95 0.678620115331283
61 7 50 0.049951768840583
61 7 90 0.437586585458938
61 7 95 0.707848649120931
61 8 50 0.0666035567322012
61 8 90 0.5111275726306
61 8 95 0.752963917932945
61 9 50 0.0720837189210708
61 9 90 0.552312258338128
61 9 95 0.738010131305515
61 10 50 0.13511411140386
61 10 90 0.600190239989967
